date_column,site,category,brand,model_name,product_title,price_usd,os,ram_gb,storage,screen_size_in,resolution,refresh_rate_hz,cpu_speed_ghz,connectivity_technology,cpu_model,color,wireless_carrier,cellular_technology,all_reviews,rate,discount
2024-09-06,amazon_egy,mobile phones,redmi,redmi note 13 pro+ 5g,"redmi note 13 pro+ 5g (fusion black, 12gb ram, 512gb storage)",0.0,"android 13, miui 14",12,512,6.67,12 - 15.9 mp,0,,"bluetooth, wi-fi, usb",snapdragon,fusion black,"bluetooth, wifi hotspot",5g,"[{'reviewer': 'dartanian', 'rating': '1.0 ', 'date': 'reviewed in egypt on 11 july 2024', 'review': 'تجربة سيئة طبعا'}, {'reviewer': 'yassin', 'rating': '1.0 ', 'date': 'reviewed in egypt on 18 july 2024', 'review': 'كمشتري اشتريت الموبايل على اساس انه النسخه العالميه وليست الهنديه وانا شخص عايش في مصر !!!'}, {'reviewer': 'hanin el arab', 'rating': '1.0 ', 'date': 'reviewed in the united arab emirates on 2 june 2024', 'review': 'this is the indian variant, not the global.\nwhat this will affect is having a terrible and slow network in uae. because the network bands in the phone itself are less, and they are specified for indian networks.\n\nbefore you open the box, check the ""model"" number (not the imei or serial number). if it ends with a g, this is the global variant and would work best all around the world and in uae & gcc. if it ends with an i, then it\'s indian. and you better not buy it unless you live in india. and there\'s a last one that ends with a c, and that\'s the chinese variant.\n\nthere is another seller on amazon uae that sells the global variant with roughly 50 aed more. this is the one you want to get.'}, {'reviewer': 'vikramjit choudhury', 'rating': '5.0 ', 'date': 'reviewed in india on 31 august 2024', 'review': 'this is one of the best smart phones available in the market. great performance and quality.'}, {'reviewer': 'pratik kumar', 'rating': '4.0 ', 'date': 'reviewed in india on 14 july 2024', 'review': 'performance: 5/5\ndisplay: 5/5\nsound quality: 5/5\nbattery: 4/5\nweight: 5/5\ncamera: 4/5\nheating: 5/5\noverall: great mobile at this price range.\nsatisfaction level: good 👍'}]",3.5,0.0
2024-09-06,amazon_egy,mobile phones,oppo,a58,oppo a58 dual sim 6gb ram + 128gb rom (4g) (black),0.0,,6,128,6.72,2160 x 1080,60,,,snapdragon,,,,"[{'reviewer': 'ashraf omar', 'rating': '5.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'الوصول السريع /التغليف المبالغ فئة للمنتج وعدم معرفة ما بداخلة أثناء الاستخدام'}, {'reviewer': 'نور محمد', 'rating': '1.0 ', 'date': 'reviewed in egypt on 6 may 2024', 'review': 'منتج مش حلو'}, {'reviewer': 'gamal', 'rating': '5.0 ', 'date': 'reviewed in egypt on 29 january 2024', 'review': 'بس خلي بالك ضمان دولي'}, {'reviewer': 'shadaab khan', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 19 august 2024', 'review': 'top notch phone and battery for the price.'}, {'reviewer': 'vishnuojha', 'rating': '5.0 ', 'date': 'reviewed in india on 24 february 2024', 'review': 'superb quality great time to delivery thanku for amazon team iam so happy 😊'}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,oneplus,12,"oneplus 12 (silky black, 12gb ram, 256gb storage)",34990.0,oxygenos,12,256,6.1,1080 x 2400,0,,"wi-fi, यएसबी",snapdragon,silky black,"bluetooth, wifi hotspot",,"[{'reviewer': 'anuvind m t', 'rating': '5.0 ', 'date': 'reviewed in india on 4 august 2024', 'review': ""recently purchased oneplus 12 and have been thoroughly impressed with its overall performance. one of the standout features is its battery backup. the battery life is exceptional, easily lasting through a full day of heavy use. whether streaming videos, playing games, or multitasking, the phone holds up remarkably well without needing a recharge.\n\nthe camera quality is another highlight. the device captures stunning photos with vibrant colors and excellent detail. the front and rear cameras perform well in various lighting conditions, making it a great choice for photography enthusiasts.\n\nin terms of performance, the oneplus 12 delivers smooth and responsive operation. the processor handles multiple apps effortlessly, and the user interface is fluid and intuitive. whether you're browsing the web, using social media, or running demanding apps, the phone provides a seamless experience.\n\noverall, op 12 offers a fantastic combination of long-lasting battery life, impressive camera capabilities, and robust performance. it's a great choice for anyone looking for a reliable and powerful smartphone.\nread more""}, {'reviewer': 'hakim', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 28 may 2024', 'review': 'this is the indian version , new 100% everthing working properly so far'}, {'reviewer': 'raghavendra', 'rating': '5.0 ', 'date': 'reviewed in india on 18 february 2024', 'review': ""i became oneplus fan since using oneplus 5t, i have used every single t version launches and this would be the first time using oneplus 12 without the t version, let me tell you it's a great phone with great features. previously had 10t and i don't have any regrets in going to oneplus 12,\n\npros: battery backup is awesome, have loaded 300+ apps and easily i get 24+ hrs of backup on heavy usage.\nworking on multi task app is crisp, no lag at all.\n\nphone doesn't get heat after using long hours, a bit warmth can be felt while on rapid charging, 0 to 100% charges in <30min with 100w charger\n\nmusic is crisp and clear with good volume.\n\nir blaster works like a charm.\n\ncons: camera clarity is ok ok in low light, but with bright light or daylight photos are awesome.\n\nvolume buttons are a bit concern to operate as am used to buttons on the left, in this you will get to the right with power button.\n\ncan't operate with one hand, feels bulkier and unsafe as the camera portion is a bit bigger at the back.\nread more""}, {'reviewer': 'eswaran', 'rating': '4.0 ', 'date': 'reviewed in india on 13 february 2024', 'review': ""oneplus 12 review: a powerhouse smartphone\n\nthe oneplus 12 sets a new benchmark with its impressive specifications and cutting-edge features.\n\npros:\n\nample memory: with 12gb of ram and 256gb of internal storage, the oneplus 12 ensures smooth multitasking and ample space for all your files and apps.\n\npowerful processor: equipped with the qualcomm snapdragon gen3 chipset, this device delivers blazing-fast performance and seamless user experience.\n\nexceptional camera system: the hasselblad-tuned triple camera setup, including a 50mp main sensor, 64mp periscope telephoto lens, and 48mp ultrawide lens, captures stunning photos and videos in any scenario.\n\noutstanding device performance: thanks to its powerful hardware and optimized software, the oneplus 12 offers snappy responsiveness and lag-free operation.\n\nadvanced network connectivity: supporting a wide range of network technologies, including 5g, the oneplus 12 ensures lightning-fast internet speeds and reliable connectivity wherever you go.\n\nadditional features:\n\nimmersive display: the 6.82-inch ltpo amoled display with dolby vision and hdr10+ support delivers vibrant colors and high contrast for an immersive viewing experience.\n\npremium build: crafted with a glass front and back, aluminum frame, and gorilla glass victus 2 protection, the oneplus 12 boasts a sleek and durable design.\n\nversatile charging options: with 100w wired charging, 50w wireless charging, and 10w reverse wireless charging, the oneplus 12 offers convenient and fast charging solutions.\n\nenhanced audio: the device features stereo speakers and hi-res audio support, ensuring an immersive sound experience for music, movies, and gaming.\n\ncons:\n1. no ip68 protection\n2. a bit bulkier device\n\noverall, the oneplus 12 is a flagship smartphone that excels in every aspect, offering top-notch performance, advanced features, and premium design. whether you're a power user, photography enthusiast, or multimedia lover, this device is sure to impress.\nread more""}, {'reviewer': 'arunachalam anand g', 'rating': '5.0 ', 'date': 'reviewed in india on 31 july 2024', 'review': ""mobile build quality vera level 5/5\ncamera awesome 4.5/5\nperformance no doubt 5/5\nno heating issues 5/5\ndisplay quality 4.5/5\nultra fast charging 5/5\nno need to worry about battery performance\nfor lite use 2 days varuthu\nand don't compare oneplus with some phones like iq,vi,op in this segment\nif you are looking for good battery, performance,good camera then no doubt it's for you..\nonly one negative i feel it's size\notherwise it's superb phone 🔥🔥🔥""}]",4.4,0.0
2024-09-06,amazon_egy,mobile phones,infinix,smart 6 plus,"infinix smart 6 plus (miracle black, 3gb ram 64gb storage), wi-fi",4550.0,,3,64,6.82,1080 x 2160,60,2 ghz,,mediatek helio,,,,"[{'reviewer': 'arvind kumar mishra', 'rating': '5.0 ', 'date': 'reviewed in india on 2 october 2022', 'review': 'in every aspect i found this is very good phone, except charger, it should be type c which support fast charging.'}, {'reviewer': 'krishnanand upadhyay', 'rating': '4.0 ', 'date': 'reviewed in india on 7 december 2022', 'review': ''}]",3.4,0.0
2024-09-06,amazon_egy,mobile phones,samsung,a05,"samsung galaxy a05 lte, android smartphone, dual sim mobile phone, 4gb ram, 128gb storage, black",6100.0,,4,128,6.7,720 x 1600,60,,,snapdragon,,,,"[{'reviewer': 'ممتاز', 'rating': '5.0 ', 'date': 'reviewed in egypt on 30 june 2024', 'review': 'عدم وجود شاحن ولا سماعة'}, {'reviewer': 'م / محمد رضا نمر', 'rating': '1.0 ', 'date': 'reviewed in egypt on 27 july 2024', 'review': 'الهاتف بيهرب شحن واداءه غير جيد\nأرجو مساعدتي في إيجاد حل'}, {'reviewer': 'التليفون جيد ولكني لم اجد شاحن ووجود وصلة فقط', 'rating': '4.0 ', 'date': 'reviewed in egypt on 21 june 2024', 'review': 'لا يوجد شاحن داخل علبة التليفون'}, {'reviewer': 'mohamed', 'rating': '4.0 ', 'date': 'reviewed in egypt on 20 june 2024', 'review': 'المنتج ده بيجي ورا سماع'}, {'reviewer': 'هل يدعم خاصية nfc', 'rating': '5.0 ', 'date': 'reviewed in egypt on 18 june 2024', 'review': 'جيد'}]",3.7,0.0
2024-09-06,amazon_egy,mobile phones,realme,realme c65,"realme c65 smartphone 8+256 gb, 50mp ai camera, 6.67 inch eye comfort display with 90hz refresh rate, 45 w fast charge, 5000 mah massive battery, nfc supported, starlight black",0.0,android,8,256,6.4,,0,,,,black,,,"[{'reviewer': 'mohamed omar', 'rating': '3.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'المنتج ممتاز ، ولكن البائع لا يقدم فاتورة'}, {'reviewer': 'essam almaghrabi', 'rating': '1.0 ', 'date': 'reviewed in egypt on 1 september 2024', 'review': 'it’s written on amazon website that this mobile supports nfc but it’s not😢😢'}, {'reviewer': 'الهاتف اكثر من رائع تصويره تحفه جدا كاميرا ممتازه يستحق 10/10', 'rating': '3.0 ', 'date': 'reviewed in egypt on 23 july 2024', 'review': 'هاتف جميل بس كاميرته مش احسن حاجه'}, {'reviewer': 'loreto', 'rating': '5.0 ', 'date': 'reviewed in italy on 8 august 2024', 'review': 'al momento devo dire di aver apprezzato il cellulare. molto fluido e completo nelle sue funzioni ed ottimo prezzo. consigliato'}, {'reviewer': 'sann', 'rating': '5.0 ', 'date': 'reviewed in france on 3 july 2024', 'review': ""couleur superbe, à la lumière on dirait qu'il est bleu. couleur noir avec étoiles très beau.\nquelle beauté.\nla batterie elle tient quand même le coup.""}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,generic,105,105 dual sim mobile phone - black,0.0,,0,1,0.0,,0,,,,black,,2g,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,realme,rmx3760,realme c53 dual sim 6gb ram 128gb mighty black 4g lte,0.0,,6,128,6.72,1080 x 2400,90,,,snapdragon,,,,"[{'reviewer': 'زبائن امازون', 'rating': '5.0 ', 'date': 'reviewed in egypt on 22 may 2024', 'review': 'موبايل حلو و خامته ممتازة و التقفيل جيد و سريع و متوافق مع السعر و المندوب محترم جدا'}, {'reviewer': 'kaream', 'rating': '5.0 ', 'date': 'reviewed in egypt on 25 june 2024', 'review': 'هاتف c53 شكله ممتاز وجيد وملبي كل توقعاتي'}, {'reviewer': 'snowwhite', 'rating': '4.0 ', 'date': 'reviewed in egypt on 11 july 2024', 'review': 'good'}, {'reviewer': 'هانى أبو الحديد عبدالحميد ع', 'rating': '5.0 ', 'date': 'reviewed in egypt on 22 july 2024', 'review': 'جيد'}, {'reviewer': 'حسام السروجي', 'rating': '3.0 ', 'date': 'reviewed in egypt on 14 may 2024', 'review': 'الاهتمام بالعميل مهما كانت الظروف والاختلافات'}]",4.1,0.0
2024-09-06,amazon_egy,mobile phones,iku,"iku a23 dual sim, 32gb memory, 2gb ram - sapphire blue","iku a23 dual sim, 32gb memory, 2gb ram - salte grey",3799.0,android 11.0,32,32,6.5,1080 x 2280,90,1.3 ghz,wi-fi,,salte grey,cellular,,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,nokia,nokia c21+,"nokia c21 plus android smartphone,dual sim,3 gb ram,64 gb memory,6.517"",hd+ lcd with v-notch,android 11 (go edition), fingerprint,face unlock,proximity sensor- dark cyan",0.0,android 11.0,3,64,6.52,1080 x 2160,144,,"bluetooth, wi-fi, usb",snapdragon,dark cyan,cellular,,"[{'reviewer': 'peter atef', 'rating': '4.0 ', 'date': 'reviewed in egypt on 1 june 2024', 'review': 'good'}, {'reviewer': 'muhamed', 'rating': '1.0 ', 'date': 'reviewed in egypt on 12 july 2024', 'review': 'ف خط ف الشاشة والشاشة بترعش'}, {'reviewer': 'khalid aly', 'rating': '5.0 ', 'date': 'reviewed in egypt on 8 october 2023', 'review': 'حلو اوي و التسليم سريع'}, {'reviewer': 'يوسف علي عارف', 'rating': '4.0 ', 'date': 'reviewed in egypt on 15 october 2023', 'review': 'امبير مل 0505عملاقة البطارية و حلوة ةالشاش جيد منتج'}, {'reviewer': 'mohamed gaber', 'rating': '2.0 ', 'date': 'reviewed in egypt on 10 october 2023', 'review': 'لا يلبي ابسط احتياجك فى الاستعمال ،شاشة لمس متواضعه جدا ،معالج بطئ،'}]",3.1,0.0
2024-09-06,amazon_egy,mobile phones,samsung,fold5,"samsung galaxy z fold5 folding phone, android smartphone, 12gb ram, 512gb storage, extended battery life, high resolution camera, phantom black (uae version)",65550.0,android 10.0,12,512,7.6,1812 x 2176,120,,"bluetooth, wi-fi",snapdragon,phantom black,cellular,,"[{'reviewer': 'tarek', 'rating': '1.0 ', 'date': 'reviewed in egypt on 3 january 2024', 'review': 'كل شركة ليها أخطاء ودا مش عيب\nالعيب أنهم يكررو الغلطه دى تانى'}, {'reviewer': 'afeer ali', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 9 february 2024', 'review': 'i recently upgraded to the samsung galaxy s24 ultra, and it has truly exceeded my expectations. the camera system, featuring a high-resolution main sensor and versatile telephoto lenses, delivers stunning and detailed photos in various conditions. the improved low-light performance is particularly noteworthy.\n\nthe 6.8-inch dynamic amoled display is a visual delight, offering vibrant colors and deep contrasts. the 120hz refresh rate ensures smooth scrolling and responsiveness, enhancing the overall user experience. the build quality is top-notch, and the device feels premium in hand.\n\nthe s pen integration adds a new dimension to productivity, providing precise input and creative possibilities. the robust battery life easily gets me through a full day of heavy usage, and the fast-charging capabilities are a lifesaver when i need a quick power boost.\n\nthe software experience is smooth and intuitive, with samsung’s one ui offering a plethora of customization options. the device’s 5g connectivity ensures fast data speeds, keeping me connected wherever i go.\n\nwhile the s24 ultra comes with a higher price tag, the combination of cutting-edge features, powerful performance, and an exceptional camera system make it a flagship worth investing in. samsung continues to set the bar high with the galaxy s24 ultra, making it a top choice for tech enthusiasts and mobile photographers alike.\nread more'}]",4.4,0.0
